2021-08-06 08:20:01,263 INFO  Logger.cs: 70 - 
2021-08-06 08:28:16,259 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in motor_sample-1
2021-08-06 08:28:16,259 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from motor_sample-2
2021-08-06 08:28:16,259 INFO  ExportHelperExtension.cs: 1136 - Found 27 in motor_sample-2
2021-08-06 08:28:16,260 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in motor_sample-2
2021-08-06 08:28:16,260 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from bot_sup-4
2021-08-06 08:28:16,260 INFO  ExportHelperExtension.cs: 1136 - Found 25 in bot_sup-4
2021-08-06 08:28:16,261 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in bot_sup-4
2021-08-06 08:28:16,261 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from bot_plate-2
2021-08-06 08:28:16,261 INFO  ExportHelperExtension.cs: 1136 - Found 25 in bot_plate-2
2021-08-06 08:28:16,261 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in bot_plate-2
2021-08-06 08:28:16,262 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from IMU_sensor_case-1
2021-08-06 08:28:16,262 INFO  ExportHelperExtension.cs: 1136 - Found 25 in IMU_sensor_case-1
2021-08-06 08:28:16,262 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in IMU_sensor_case-1
2021-08-06 08:28:16,263 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from support_wheel-2
2021-08-06 08:28:16,263 INFO  ExportHelperExtension.cs: 1136 - Found 29 in support_wheel-2
2021-08-06 08:28:16,263 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in support_wheel-2
2021-08-06 08:28:16,264 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from support_wheel-1
2021-08-06 08:28:16,264 INFO  ExportHelperExtension.cs: 1136 - Found 29 in support_wheel-1
2021-08-06 08:28:16,264 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in support_wheel-1
2021-08-06 08:28:16,264 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from LiDAR-1
2021-08-06 08:28:16,265 INFO  ExportHelperExtension.cs: 1136 - Found 25 in LiDAR-1
2021-08-06 08:28:16,265 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in LiDAR-1
2021-08-06 08:28:16,265 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from real_sense-1
2021-08-06 08:28:16,266 INFO  ExportHelperExtension.cs: 1136 - Found 25 in real_sense-1
2021-08-06 08:28:16,266 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in real_sense-1
2021-08-06 08:28:16,266 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from bot_sup-3
2021-08-06 08:28:16,266 INFO  ExportHelperExtension.cs: 1136 - Found 25 in bot_sup-3
2021-08-06 08:28:16,267 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in bot_sup-3
2021-08-06 08:28:16,267 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from bot_sup-1
2021-08-06 08:28:16,267 INFO  ExportHelperExtension.cs: 1136 - Found 25 in bot_sup-1
2021-08-06 08:28:16,267 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in bot_sup-1
2021-08-06 08:28:16,268 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from bot_sup-2
2021-08-06 08:28:16,268 INFO  ExportHelperExtension.cs: 1136 - Found 25 in bot_sup-2
2021-08-06 08:28:16,268 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in bot_sup-2
2021-08-06 08:28:16,269 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from car_sample.SLDASM
2021-08-06 08:28:16,269 INFO  ExportHelperExtension.cs: 1136 - Found 93 in car_sample.SLDASM
2021-08-06 08:28:16,269 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in car_sample.SLDASM
2021-08-06 08:28:16,269 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-08-06 08:28:16,270 INFO  ExportHelperExtension.cs: 1160 - 15 components to check
2021-08-06 08:28:16,270 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheel-1
2021-08-06 08:28:16,270 INFO  ExportHelperExtension.cs: 1136 - Found 28 in wheel-1
2021-08-06 08:28:16,271 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel-1
2021-08-06 08:28:16,271 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheel-2
2021-08-06 08:28:16,271 INFO  ExportHelperExtension.cs: 1136 - Found 28 in wheel-2
2021-08-06 08:28:16,271 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel-2
2021-08-06 08:28:16,272 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from bot_plate-1
2021-08-06 08:28:16,272 INFO  ExportHelperExtension.cs: 1136 - Found 25 in bot_plate-1
2021-08-06 08:28:16,272 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in bot_plate-1
2021-08-06 08:28:16,272 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from motor_sample-1
2021-08-06 08:28:16,273 INFO  ExportHelperExtension.cs: 1136 - Found 27 in motor_sample-1
2021-08-06 08:28:16,273 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in motor_sample-1
2021-08-06 08:28:16,273 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from motor_sample-2
2021-08-06 08:28:16,273 INFO  ExportHelperExtension.cs: 1136 - Found 27 in motor_sample-2
2021-08-06 08:28:16,274 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in motor_sample-2
2021-08-06 08:28:16,274 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from bot_sup-4
2021-08-06 08:28:16,274 INFO  ExportHelperExtension.cs: 1136 - Found 25 in bot_sup-4
2021-08-06 08:28:16,275 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in bot_sup-4
2021-08-06 08:28:16,275 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from bot_plate-2
2021-08-06 08:28:16,275 INFO  ExportHelperExtension.cs: 1136 - Found 25 in bot_plate-2
2021-08-06 08:28:16,275 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in bot_plate-2
2021-08-06 08:28:16,276 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from IMU_sensor_case-1
2021-08-06 08:28:16,276 INFO  ExportHelperExtension.cs: 1136 - Found 25 in IMU_sensor_case-1
2021-08-06 08:28:16,276 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in IMU_sensor_case-1
2021-08-06 08:28:16,276 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from support_wheel-2
2021-08-06 08:28:16,277 INFO  ExportHelperExtension.cs: 1136 - Found 29 in support_wheel-2
2021-08-06 08:28:16,277 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in support_wheel-2
2021-08-06 08:28:16,288 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from support_wheel-1
2021-08-06 08:28:16,289 INFO  ExportHelperExtension.cs: 1136 - Found 29 in support_wheel-1
2021-08-06 08:28:16,289 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in support_wheel-1
2021-08-06 08:28:16,290 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from LiDAR-1
2021-08-06 08:28:16,350 INFO  ExportHelperExtension.cs: 1136 - Found 25 in LiDAR-1
2021-08-06 08:28:16,350 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in LiDAR-1
2021-08-06 08:28:16,350 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from real_sense-1
2021-08-06 08:28:16,351 INFO  ExportHelperExtension.cs: 1136 - Found 25 in real_sense-1
2021-08-06 08:28:16,351 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in real_sense-1
2021-08-06 08:28:16,351 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from bot_sup-3
2021-08-06 08:28:16,351 INFO  ExportHelperExtension.cs: 1136 - Found 25 in bot_sup-3
2021-08-06 08:28:16,352 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in bot_sup-3
2021-08-06 08:28:16,352 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from bot_sup-1
2021-08-06 08:28:16,352 INFO  ExportHelperExtension.cs: 1136 - Found 25 in bot_sup-1
2021-08-06 08:28:16,353 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in bot_sup-1
2021-08-06 08:28:16,353 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from bot_sup-2
2021-08-06 08:28:16,353 INFO  ExportHelperExtension.cs: 1136 - Found 25 in bot_sup-2
2021-08-06 08:28:16,353 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in bot_sup-2
2021-08-06 08:28:16,522 INFO  SwAddin.cs: 339 - Loading config tree
2021-08-06 08:28:16,526 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-08-06 08:28:16,528 INFO  SwAddin.cs: 344 - Showing property manager
2021-08-06 08:28:19,570 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-08-06 08:28:29,488 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-08-06 08:29:01,783 INFO  SwAddin.cs: 294 - Assembly export called for file car_sample.SLDASM
2021-08-06 08:29:05,050 INFO  SwAddin.cs: 313 - Saving assembly
2021-08-06 08:29:05,224 INFO  SwAddin.cs: 316 - Opening property manager
2021-08-06 08:29:05,225 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from car_sample.SLDASM
2021-08-06 08:29:05,225 INFO  ExportHelperExtension.cs: 1136 - Found 93 in car_sample.SLDASM
2021-08-06 08:29:05,225 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [CoordSys] in car_sample.SLDASM
2021-08-06 08:29:05,226 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-08-06 08:29:05,226 INFO  ExportHelperExtension.cs: 1160 - 15 components to check
2021-08-06 08:29:05,226 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheel-1
2021-08-06 08:29:05,227 INFO  ExportHelperExtension.cs: 1136 - Found 28 in wheel-1
2021-08-06 08:29:05,227 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wheel-1
2021-08-06 08:29:05,227 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheel-2
2021-08-06 08:29:05,228 INFO  ExportHelperExtension.cs: 1136 - Found 28 in wheel-2
2021-08-06 08:29:05,228 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wheel-2
2021-08-06 08:29:05,228 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from bot_plate-1
2021-08-06 08:29:05,229 INFO  ExportHelperExtension.cs: 1136 - Found 25 in bot_plate-1
2021-08-06 08:29:05,229 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in bot_plate-1
2021-08-06 08:29:05,229 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from motor_sample-1
2021-08-06 08:29:05,229 INFO  ExportHelperExtension.cs: 1136 - Found 27 in motor_sample-1
2021-08-06 08:29:05,230 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in motor_sample-1
2021-08-06 08:29:05,230 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from motor_sample-2
2021-08-06 08:29:05,230 INFO  ExportHelperExtension.cs: 1136 - Found 27 in motor_sample-2
2021-08-06 08:29:05,231 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in motor_sample-2
2021-08-06 08:29:05,231 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from bot_sup-4
2021-08-06 08:29:05,231 INFO  ExportHelperExtension.cs: 1136 - Found 25 in bot_sup-4
2021-08-06 08:29:05,232 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in bot_sup-4
2021-08-06 08:29:05,232 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from bot_plate-2
2021-08-06 08:29:05,232 INFO  ExportHelperExtension.cs: 1136 - Found 25 in bot_plate-2
2021-08-06 08:29:05,232 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in bot_plate-2
2021-08-06 08:29:05,233 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from IMU_sensor_case-1
2021-08-06 08:29:05,233 INFO  ExportHelperExtension.cs: 1136 - Found 25 in IMU_sensor_case-1
2021-08-06 08:29:05,233 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in IMU_sensor_case-1
2021-08-06 08:29:05,234 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from support_wheel-2
2021-08-06 08:29:05,234 INFO  ExportHelperExtension.cs: 1136 - Found 29 in support_wheel-2
2021-08-06 08:29:05,234 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in support_wheel-2
2021-08-06 08:29:05,234 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from support_wheel-1
2021-08-06 08:29:05,235 INFO  ExportHelperExtension.cs: 1136 - Found 29 in support_wheel-1
2021-08-06 08:29:05,235 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in support_wheel-1
2021-08-06 08:29:05,235 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from LiDAR-1
2021-08-06 08:29:05,236 INFO  ExportHelperExtension.cs: 1136 - Found 25 in LiDAR-1
2021-08-06 08:29:05,236 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in LiDAR-1
2021-08-06 08:29:05,236 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from real_sense-1
2021-08-06 08:29:05,237 INFO  ExportHelperExtension.cs: 1136 - Found 25 in real_sense-1
2021-08-06 08:29:05,237 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in real_sense-1
2021-08-06 08:29:05,237 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from bot_sup-3
2021-08-06 08:29:05,237 INFO  ExportHelperExtension.cs: 1136 - Found 25 in bot_sup-3
2021-08-06 08:29:05,238 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in bot_sup-3
2021-08-06 08:29:05,238 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from bot_sup-1
2021-08-06 08:29:05,238 INFO  ExportHelperExtension.cs: 1136 - Found 25 in bot_sup-1
2021-08-06 08:29:05,238 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in bot_sup-1
2021-08-06 08:29:05,239 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from bot_sup-2
2021-08-06 08:29:05,239 INFO  ExportHelperExtension.cs: 1136 - Found 25 in bot_sup-2
2021-08-06 08:29:05,239 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in bot_sup-2
2021-08-06 08:29:05,239 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from car_sample.SLDASM
2021-08-06 08:29:05,240 INFO  ExportHelperExtension.cs: 1136 - Found 93 in car_sample.SLDASM
2021-08-06 08:29:05,240 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in car_sample.SLDASM
2021-08-06 08:29:05,240 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-08-06 08:29:05,241 INFO  ExportHelperExtension.cs: 1160 - 15 components to check
2021-08-06 08:29:05,241 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheel-1
2021-08-06 08:29:05,241 INFO  ExportHelperExtension.cs: 1136 - Found 28 in wheel-1
2021-08-06 08:29:05,242 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel-1
2021-08-06 08:29:05,242 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheel-2
2021-08-06 08:29:05,242 INFO  ExportHelperExtension.cs: 1136 - Found 28 in wheel-2
2021-08-06 08:29:05,245 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel-2
2021-08-06 08:29:05,245 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from bot_plate-1
2021-08-06 08:29:05,312 INFO  ExportHelperExtension.cs: 1136 - Found 25 in bot_plate-1
2021-08-06 08:29:05,313 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in bot_plate-1
2021-08-06 08:29:05,313 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from motor_sample-1
2021-08-06 08:29:05,313 INFO  ExportHelperExtension.cs: 1136 - Found 27 in motor_sample-1
2021-08-06 08:29:05,314 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in motor_sample-1
2021-08-06 08:29:05,314 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from motor_sample-2
2021-08-06 08:29:05,314 INFO  ExportHelperExtension.cs: 1136 - Found 27 in motor_sample-2
2021-08-06 08:29:05,315 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in motor_sample-2
2021-08-06 08:29:05,315 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from bot_sup-4
2021-08-06 08:29:05,315 INFO  ExportHelperExtension.cs: 1136 - Found 25 in bot_sup-4
2021-08-06 08:29:05,315 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in bot_sup-4
2021-08-06 08:29:05,316 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from bot_plate-2
2021-08-06 08:29:05,316 INFO  ExportHelperExtension.cs: 1136 - Found 25 in bot_plate-2
2021-08-06 08:29:05,316 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in bot_plate-2
2021-08-06 08:29:05,316 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from IMU_sensor_case-1
2021-08-06 08:29:05,317 INFO  ExportHelperExtension.cs: 1136 - Found 25 in IMU_sensor_case-1
2021-08-06 08:29:05,317 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in IMU_sensor_case-1
2021-08-06 08:29:05,317 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from support_wheel-2
2021-08-06 08:29:05,317 INFO  ExportHelperExtension.cs: 1136 - Found 29 in support_wheel-2
2021-08-06 08:29:05,318 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in support_wheel-2
2021-08-06 08:29:05,318 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from support_wheel-1
2021-08-06 08:29:05,318 INFO  ExportHelperExtension.cs: 1136 - Found 29 in support_wheel-1
2021-08-06 08:29:05,318 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in support_wheel-1
2021-08-06 08:29:05,319 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from LiDAR-1
2021-08-06 08:29:05,319 INFO  ExportHelperExtension.cs: 1136 - Found 25 in LiDAR-1
2021-08-06 08:29:05,319 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in LiDAR-1
2021-08-06 08:29:05,319 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from real_sense-1
2021-08-06 08:29:05,320 INFO  ExportHelperExtension.cs: 1136 - Found 25 in real_sense-1
2021-08-06 08:29:05,320 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in real_sense-1
2021-08-06 08:29:05,320 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from bot_sup-3
2021-08-06 08:29:05,321 INFO  ExportHelperExtension.cs: 1136 - Found 25 in bot_sup-3
2021-08-06 08:29:05,321 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in bot_sup-3
2021-08-06 08:29:05,321 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from bot_sup-1
2021-08-06 08:29:05,321 INFO  ExportHelperExtension.cs: 1136 - Found 25 in bot_sup-1
2021-08-06 08:29:05,322 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in bot_sup-1
2021-08-06 08:29:05,322 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from bot_sup-2
2021-08-06 08:29:05,322 INFO  ExportHelperExtension.cs: 1136 - Found 25 in bot_sup-2
2021-08-06 08:29:05,322 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in bot_sup-2
2021-08-06 08:29:05,384 INFO  SwAddin.cs: 339 - Loading config tree
2021-08-06 08:29:05,385 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-08-06 08:29:05,387 INFO  SwAddin.cs: 344 - Showing property manager
2021-08-06 08:29:05,546 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-08-06 08:29:18,265 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-08-06 08:29:21,785 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-08-06 08:29:57,481 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-08-06 08:29:57,627 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-08-06 08:29:57,915 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-08-06 08:29:58,372 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-08-06 08:30:32,405 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-08-06 08:30:46,625 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-08-06 08:31:04,702 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-08-06 08:31:07,959 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-08-06 08:32:08,711 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-08-06 08:32:10,409 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-08-06 08:32:12,264 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
